id,title,description,content_type,release_year,release_date,brands,franchises,genres,subgenres,seasons,people,places,settings,subjects,agents,cast,mediums,image_url,image
a765a5ce-606d-44c3-83ec-5d74b2fba09b,Amphibia,"""Amphibia chronicles the comedic adventures of 13-year-old, Anne Boonchuy who, after stealing a mysterious music box, is magically transported to the world of Amphibia, a wild marshland full of talking frog-people. With the help of an excitable young frog named Sprig, Anne will transform from monster to hero and discover the first true friendship of her life. """,series,2019,12/18/19,disney,disney_channel,"family,comedy,animation,kids,adventure,fantasy",,,,asia,rural,,"frogs,farmers,animals,teenagers,grandparents,siblings,toads,insects","justin_felbinger,arelys_gonzalez,stephen_root,demián_velazco,eden_riegel,bill_farmer,amanda_leighton,brenda_song,sam_riegel,james_patrick_stuart",,"<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/C2EE1BE1F13112E52702FD0402D4216ACFAD8561C6A22E6F653443B6BF5D78EF/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>","<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/C2EE1BE1F13112E52702FD0402D4216ACFAD8561C6A22E6F653443B6BF5D78EF/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>"
34014e80-e2b6-44df-a9fc-605df1bad43d,For the Birds,"One by one, a flock of small birds perches on a telephone wire. Sitting close together has problems enough, and then comes along a large dopey bird who tries to join them. The birds of a feather can’t help but make fun of him – and the clique mentality proves embarrassing in the end.",short-form,2001,11/1/01,pixar,,"family,animation,kids,comedy",,,,,rural,,"birds,animals",tomas_boykin,no_dialogue,"<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/DD6018FF682A718EB3846DA00F804157D45CDCCC2E38F5316926ED7435634AD2/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>","<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/DD6018FF682A718EB3846DA00F804157D45CDCCC2E38F5316926ED7435634AD2/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>"
20eef96c-0c67-46d0-b0d1-d7dd640b8fbb,Disney Junior Music Nursery Rhymes,Classic Nursery Rhymes re-imagined in fun and playful ways with the help of Disney Junior friends!,series,2020,1/17/20,disney,disney_junior,"musical,animation,kids",,,,,kingdom,educational,"birds,animals,mice,princesses",,,"<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/9FE8D1E3BD98E9474CEDFD882D68F3B4BAE1914BDF80079AD5AE7B2580D60818/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>","<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/9FE8D1E3BD98E9474CEDFD882D68F3B4BAE1914BDF80079AD5AE7B2580D60818/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>"
5f9f5830-d923-47db-90e5-109c210ec690,Stuck In The Middle,"Harley Diaz comes from a family with seven kids and is stuck right in the middle! Determined to find inventive means to stand out, she must learn to navigate the challenges of her not-so-average-sized family. With a lot of determination, Harley and her family will prove that they can accomplish anything – as long as they stick together!",series,2016,5/20/16,disney,disney_channel,"family,comedy,kids,coming_of_age",latino_sitcoms,,,massachusetts,suburban,family,"brothers,siblings,families,parents,inventors,daughters","nikolaj_hodell,oliver_hodell,tobias_hodell",,"<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/3B9EACA9343A1E7B857794E1211672AA31B545FAA0F0EE42DC5F051A80460396/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>","<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/3B9EACA9343A1E7B857794E1211672AA31B545FAA0F0EE42DC5F051A80460396/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>"
8ed1de70-9709-4631-9892-b0626c3762a1,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","Prepare to enter another world when Walt Disney Pictures and Walden Media present C.S. Lewis' timeless and beloved adventure. With the stunningly realistic special effects, you'll experience the exploits of Lucy, Edmund, Susan, and Peter, four siblings who find the world of Narnia through a magical wardrobe while playing a game of ""hide-and-seek"" at the country estate of a mysterious professor. Once there, the children discover a charming, once peaceful land inhabited by talking beasts, dwarfs, fauns, centaurs, and giants that has been turned into a world of eternal winter by the evil White Witch, Jadis. Aided by the wise and magnificent lion Aslan, the children lead Narnia into a spectacular climactic battle to be free of the Witch's glacial powers forever! Contains tobacco depictions.",movie,2005,12/7/05,disney,walt_disney_studios_live_action,"family,fantasy,actionadventure","epic,fantasy_adventure,high_fantasy",,,london,kingdom,"royalty,witchcraft,war,family,christianity","animals,witches,siblings,wild_cats,kings,queens","william_moseley,kiran_shah,james_mcavoy,skandar_keynes,tilda_swinton,judy_mcintosh,georgie_henley,anna_popplewell,jim_broadbent,james_cosmo",,"<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/661F9091AC79F3C0B7A22F6095CD651222A4F296469BAFB2AB6BC7A7D310D037/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>","<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/661F9091AC79F3C0B7A22F6095CD651222A4F296469BAFB2AB6BC7A7D310D037/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>"
8d791d0a-b318-4fa3-bc28-fa2a0c5d7d96,Winnie the Pooh,"Return to the Hundred Acre Wood in this heartwarming original movie and reunite with the beloved bear and his silly but steadfast friends for a magical family experience. When sad old Eeyore loses his tail, Owl sends the whole gang — Pooh, Tigger, Rabbit, Piglet, Kanga and Roo — on a wild journey to help Eeyore and save Christopher Robin from the mysterious Baksun. In the end, it turns out to be a very busy day for a bear who simply set out to find some hunny. Inspired by five stories from A.A. Milne's books and created in Disney's legendary, hand-drawn style, this all-new classic introduces one of the world's most cherished characters to a whole new generation. Bursting with brand-new songs, the wonderfully whimsical Winnie The Pooh is a must-own.",movie,2011,4/6/11,disney,"winnie_the_pooh,walt_disney_animation_studios","family,animation,kids,comedy,musical","fantasy_comedy,live_action_animation,musical_comedy",,,england,rural,friendship,"animals,wild_cats,pigs,bears,toys,rabbits",william_rushton,,"<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/C985E4F0BECF1CFBE3F5297BFF14B32B4029F16F09FAA2F1491CDD32D52FA0CD/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>","<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/C985E4F0BECF1CFBE3F5297BFF14B32B4029F16F09FAA2F1491CDD32D52FA0CD/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>"
4f85cfa4-9681-45f7-a0f6-81dc75fb0d37,Girl Meets World,"Funny stories, this time from a tween girl’s perspective: It focuses on relationships with family and friends and the important, indelible values therein, as the relatable and adventurous Riley and her bold best friend Maya traverse the twists and turns of teenage years at Manhattan's John Quincy Adams Middle School where Riley's dad is their History teacher. In the premiere episode, the typically studious Riley joins a homework rebellion in an attempt to be more like Maya, but it quickly leads to a rift between father and daughter.",series,2016,9/16/16,disney,disney_channel,"family,comedy,kids,coming_of_age",teen_sitcoms,,,,"city,middle_school,high_school",family,"students,athletes,families,siblings,teachers,parents,fathers,daughters","ben_savage,corey_fogelmanis,nicholas_jabonero,august_maturo,rowan_blanchard,peyton_meyer,nigel_suarez,sabrina_carpenter,sarah_carpenter,danielle_fishel",,"<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/C0E34AE26CE5DAFD94D9D3CB832AECE64FEA92FAD1300CE4B88639D8EB18F285/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>","<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/C0E34AE26CE5DAFD94D9D3CB832AECE64FEA92FAD1300CE4B88639D8EB18F285/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>"
de87e5ef-04f0-4164-8508-26c0b78e511b,Rogue One: A Star Wars Story,"From Lucasfilm comes the first of the Star Wars stand-alone films — Rogue One: A Star Wars Story. In a time of conflict, a group of unlikely heroes band together on a mission to steal the plans to the Death Star, the Empire’s ultimate weapon of destruction. This key event in the Star Wars timeline brings together ordinary people who choose to do extraordinary things, and in doing so, become part of something greater than themselves. Some flashing lights sequences or patterns may affect photosensitive viewers.",movie,2016,12/14/16,star_wars,,"action,science_fiction,adventure,actionadventure","science_fiction_adventure,science_fiction_action,space_adventure,science_fiction_war,science_fantasy",,,,"island,outer_space","terrorism,war","androids,military_officers,disabled_people,warriors,armies,pilots,assassins","donnie_yen,alan_tudyk,mads_mikkelsen,diego_luna,felicity_jones,wen_jiang,forest_whitaker,ben_mendelsohn,guy_henry,riz_ahmed","sequels,3d,motion_capture,interquel","<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/EF7BD6DE91DA47C59DA111A5EF16F11BC2C8BD881A755D89660C3A1E1D3895B9/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>","<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/EF7BD6DE91DA47C59DA111A5EF16F11BC2C8BD881A755D89660C3A1E1D3895B9/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>"
ccb760ea-99d3-4d6b-b4ef-ad74f44d0087,Freaky Friday,"Dr. Tess Coleman (Jamie Lee Curtis) and her teenage daughter Anna (Lindsay Lohan) have one thing in common: they don't relate to each other on anything. Not clothes or men or Anna's passion to be in a rock band. Nothing. Then one Friday night, a little mystic mayhem changes their lives and they wake up to the biggest freak-out ever—Tess and Anna are trapped inside each other's body. With Tess's wedding on Saturday, the two must find a way to switch back...and fast. Literally forced to walk in each other's shoes, will they gain respect and understanding for the other's point of view?",movie,2003,8/5/03,disney,walt_disney_studios_live_action,"family,comedy,fantasy","teen_fantasy,fantasy_comedy,novels,teen_comedy",,,los_angeles,"city,high_school","parenting,body_swapping,dysfunctional_families,family,wedding","mothers,students,brides,teachers,widows,musicians,psychotherapists,daughters","drew_carey,gaby_hoffmann,sandra_bernhard,andrew_bilgore,shelley_long,catlin_adams,carol_kane,kevin_krakower,taylor_negron,eileen_brennan","remakes,film_remakes","<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/81725F78E42382C1BAD3269BEF8DBCB56B709C960C8B4827D00B7B858C908BE0/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>","<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/81725F78E42382C1BAD3269BEF8DBCB56B709C960C8B4827D00B7B858C908BE0/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>"
e1dfe6b1-650c-4da2-833e-38ac71e1d960,Boy Meets World,"Adolescent Cory Matthews grows up, and faces problems with friends, family, and school.",series,1995,2/10/95,disney,,"family,comedy,coming_of_age",teen_sitcoms,,,"philadelphia,pennsylvania","middle_school,suburban,high_school,college",family,"brothers,neighbors,students,teenagers,siblings,teachers,lovers,parents,sons,school_principals,spouses","ben_savage,lindsay_ridgeway,william_russ,william_daniels,will_friedle,matthew_lawrence,trina_mcgee,betsy_randle,danielle_fishel,rider_strong",,"<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/0EF44D2D01D28BAA729486826C3944B6C5B8D19DA2FE84852A74ED41DF50EEB3/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>","<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/0EF44D2D01D28BAA729486826C3944B6C5B8D19DA2FE84852A74ED41DF50EEB3/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>"
f4d32dd2-8896-4f96-a166-319533f66fc8,Mater and the Ghostlight,"Mater - the rusty but trusty tow truck - spends the day playing scary pranks on the townsfolk of Radiator Springs. That night at Flo's V8 Café, Sheriff tells everyone about the legend of the Ghostlight, a mysterious blue light that haunts those very parts. As his friends head home, Mater is left alone in the dark to ponder whether the legend of the fabled Ghostlight is true.",short-form,2006,11/7/06,pixar,cars,"family,animation,kids,comedy",african_american_comedy,,,arizona,"desert,town",urban_legends,"automobiles,sheriffs","owen_wilson,paul_newman,paul_dooley,michael_wallis,cheech_marin,larry_the_cable_guy,bonnie_hunt",,"<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/4E5B331898CB63678E4D079AA24664E5DB060E7957EC7F806D3ECABE7AE5891D/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>","<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/4E5B331898CB63678E4D079AA24664E5DB060E7957EC7F806D3ECABE7AE5891D/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>"
514d5720-116d-41ca-adc1-47716d01f217,High School Musical,"Troy (Zac Efron) is best known as the player who keeps the East High basketball team on the scoreboard. Of course, life isn't always about athletics, though, and as Troy slam-dunks on the boards, beautiful and brainy Gabriella (Vanessa Anne Hudgens) is raising the school's reputation as the key member of its highly successful academic team. Despite their outgoing natures, no one would ever peg Troy and Gabriella as theatre types. When word gets out that this popular pair has decided to audition for the school's musical, the students of East High are about to learn an important lesson in teamwork...while gearing up for a performance that will have their audience dancing in the aisles.",movie,2006,1/20/06,disney,"high_school_musical,disney_channel","romantic_comedy,musical,romance,coming_of_age","musical_comedy,teen_musical",,,new_mexico,high_school,"sports,entertainment,fads","coaches,students,teachers,lovers,basketball_players,singers","vanessa_hudgens,lucas_grabeel,alyson_reed,olesya_rulin,ashley_tisdale,chris_warren,monique_coleman,corbin_bleu,bart_johnson,zac_efron",,"<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/FEBBFE65A50A03A72939104B756A57061F6ABCA127565CB6834DD7F2BAC296F8/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>","<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/FEBBFE65A50A03A72939104B756A57061F6ABCA127565CB6834DD7F2BAC296F8/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>"
ed081a6f-9ae6-4ecb-8fa6-021129620e41,Lab Rats,"Just as Leo settles into the high-tech home he shares with his inventor stepdad, Donald Davenport, his mom, Tasha, and Eddy, the ""smart house"" computer, he discovers a secret underground lab with three experiments, super-human teens: Adam the strong one, Bree the fast one and Chase the smart one.",series,2015,8/5/15,disney,disney_xd,"comedy,kids,actionadventure,coming_of_age,science_fiction,superhero",,,,,"island,suburban,high_school","technology,family,science","siblings,superheroes,parents,teams,inventors","nick_odmark,barclay_tollefson,kerry_maines,richard_kilpatrick,alexandra_frank,holly_taylor,henry_wilhoit,marilyn_zack",,"<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/EAD73D8742D63CA8BA4435278F3FE589964E58420E2233110C63B958659DC03D/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>","<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/EAD73D8742D63CA8BA4435278F3FE589964E58420E2233110C63B958659DC03D/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>"
